Draw number,Draw date,Winning Number 1,Winning Number 2,Winning Number 3,Winning Number 4,Winning Number 5,Winning Number 6,Supplementary Number 1,Supplementary Number 2,Division 1 winners,Division 1 winners in WA,Division 1 prize pool,Division 1 amount,Division 2 winners,Division 2 winners in WA,Division 2 prize pool,Division 2 amount,Division 3 winners,Division 3 winners in WA,Division 3 prize pool,Division 3 amount,Division 4 winners,Division 4 winners in WA,Division 4 prize pool,Division 4 amount,Division 5 winners,Division 5 winners in WA,Division 5 prize pool,Division 5 amount,Division 6 winners,Division 6 winners in WA,Division 6 prize pool,Division 6 amount
4025,11/11/2020,4,25,30,20,14,45,5,42,1,0,1000000.00,1000000.00,12,2,81913.20,6826.10,315,34,126771.75,402.45,15184,1647,360620.00,23.75,38194,4185,513709.30,13.45,64936,7689,866895.60,13.35
4023,04/11/2020,14,27,18,20,1,36,4,15,3,1,3000000.00,1000000.00,14,3,77168.00,5512.00,279,27,119425.95,428.05,14810,1416,339889.50,22.95,37468,3870,483337.20,12.90,75842,8025,819093.60,10.80
4021,28/10/2020,39,23,12,38,14,21,33,36,0,0,0.00,0.00,6,1,69201.30,11533.55,193,20,107095.70,554.90,11060,1292,304703.00,27.55,26736,3009,433123.20,16.20,57732,6502,733196.40,12.70
4019,21/10/2020,38,6,40,45,17,36,26,30,1,1,1000000.00,1000000.00,14,1,75318.60,5379.90,210,36,116560.50,555.05,11390,1362,332018.50,29.15,28360,3861,472194.00,16.65,65807,8016,799555.05,12.15
4017,14/10/2020,18,41,10,40,17,34,5,36,0,0,0.00,0.00,13,2,71479.85,5498.45,177,18,110625.00,625.00,10491,1212,314730.00,30.00,27171,3303,446962.95,16.45,60357,6946,757480.35,12.55
4015,07/10/2020,9,13,17,7,6,10,19,35,2,0,2000000.00,1000000.00,19,3,73024.60,3843.40,439,44,113020.55,257.45,19584,2233,321177.60,16.40,40671,4731,457548.75,11.25,68592,7745,775089.60,11.30
4013,30/09/2020,13,10,40,26,11,43,44,29,1,0,1000000.00,1000000.00,16,2,78593.60,4912.10,221,23,121627.35,550.35,13014,1459,346172.40,26.60,34066,3920,492253.70,14.45,66103,7486,832897.80,12.60
4011,23/09/2020,1,31,6,5,32,4,3,11,1,0,1000000.00,1000000.00,18,1,84268.80,4681.60,271,29,130418.75,481.25,17159,1803,371492.35,21.65,46391,4889,526537.85,11.35,107374,11976,891204.20,8.30
4009,16/09/2020,16,3,23,4,22,13,26,45,0,0,0.00,0.00,17,6,74114.05,4359.65,354,31,114696.00,324.00,17049,1975,326488.35,19.15,35825,4214,463933.75,12.95,57425,7084,783851.25,13.65
4007,09/09/2020,7,37,43,4,26,35,30,44,0,0,0.00,0.00,5,1,185550.00,37110.00,260,24,287170.00,1104.50,14816,1642,817843.20,55.20,36375,4033,1160362.50,31.90,74537,8142,1967776.80,26.40
4005,02/09/2020,34,2,22,7,21,40,44,3,1,0,1000000.00,1000000.00,11,0,72696.80,6608.80,242,26,112505.80,464.90,13218,1514,320536.50,24.25,31776,3527,455985.60,14.35,59851,7013,769085.35,12.85
4003,26/08/2020,32,45,12,15,11,2,27,36,0,0,0.00,0.00,14,1,80409.70,5743.55,199,23,124444.65,625.35,12886,1448,354365.00,27.50,33286,3847,504282.90,15.15,73240,7875,853246.00,11.65
4001,19/08/2020,3,13,37,30,12,44,11,31,1,1,1000000.00,1000000.00,17,1,82468.70,4851.10,315,34,127622.25,405.15,14003,1506,363377.85,25.95,36735,4069,516126.75,14.05,81193,8626,872824.75,10.75
3999,12/08/2020,37,30,5,40,27,6,3,36,0,0,0.00,0.00,17,3,80910.65,4759.45,221,22,125218.60,566.60,12936,1506,356386.80,27.55,33245,3964,506986.25,15.25,71207,7978,858044.35,12.05
3997,05/08/2020,40,18,11,14,10,39,34,23,2,0,2000000.00,1000000.00,11,5,89218.25,8110.75,299,40,138078.20,461.80,14371,1663,393046.85,27.35,37561,4303,557780.85,14.85,79199,8856,946428.05,11.95
3995,29/07/2020,4,45,20,8,21,18,27,17,1,0,1000000.00,1000000.00,7,1,85924.30,12274.90,288,21,132984.00,461.75,15515,1607,378566.00,24.40,40875,4635,537506.25,13.15,93586,10547,912463.50,9.75
3993,22/07/2020,40,1,7,8,4,39,17,44,1,0,1000000.00,1000000.00,16,1,77485.60,4842.85,292,33,119924.40,410.70,15690,1617,341257.50,21.75,36143,4193,484316.20,13.40,66048,7776,822297.60,12.45
3991,15/07/2020,5,35,1,14,32,9,39,24,0,0,0.00,0.00,19,5,87345.85,4597.15,283,32,135174.95,477.65,15201,1751,384585.30,25.30,36202,4237,546650.20,15.10,70861,7325,924736.05,13.05
3989,08/07/2020,3,24,1,9,43,42,25,23,0,0,0.00,0.00,9,1,69306.75,7700.75,221,20,107262.35,485.35,10819,1369,305095.80,28.20,29336,3599,434172.80,14.80,66752,7852,734272.00,11.00
3987,01/07/2020,11,20,13,39,25,43,37,17,0,0,0.00,0.00,6,1,70147.50,11691.25,198,26,108563.40,548.30,11401,1487,308967.10,27.10,29323,3553,439845.00,15.00,61273,7361,744466.95,12.15
3985,24/06/2020,42,3,41,45,21,38,4,32,0,0,0.00,0.00,18,1,73843.20,4102.40,236,54,114283.00,484.25,11915,1669,325279.50,27.30,26539,3231,461778.60,17.40,56438,6731,781666.30,13.85
3983,17/06/2020,20,17,6,10,27,34,1,2,0,0,0.00,0.00,14,0,71983.10,5141.65,308,27,111403.60,361.70,17080,1609,316834.00,18.55,36609,3972,450290.70,12.30,73716,7947,762960.60,10.35
3981,10/06/2020,3,43,6,28,33,14,37,11,0,0,0.00,0.00,14,2,77623.00,5544.50,260,28,120133.00,462.05,13753,1432,341762.05,24.85,34843,3882,486059.85,13.95,71914,7885,823415.30,11.45
3979,03/06/2020,41,13,24,28,1,35,43,17,1,1,1000000.00,1000000.00,13,1,82895.80,6376.60,264,29,128290.80,485.95,13016,1476,365098.80,28.05,32323,3573,518784.15,16.05,65385,7425,879428.25,13.45
3977,27/05/2020,35,19,8,9,23,31,6,40,5,0,4000000.00,800000.00,10,1,77913.50,7791.35,301,33,120580.60,400.60,15214,1504,343075.70,22.55,34829,3652,487606.00,14.00,62880,7003,826872.00,13.15
3975,20/05/2020,20,16,17,4,15,44,45,41,1,0,1000000.00,1000000.00,9,2,83674.35,9297.15,298,41,129495.90,434.55,14999,1692,368225.45,24.55,30461,3332,523929.20,17.20,70108,8166,886866.20,12.65
3973,13/05/2020,9,33,31,38,28,25,27,35,0,0,0.00,0.00,25,5,127641.25,5105.65,289,34,195653.00,677.00,14061,1617,556815.60,39.60,34869,3923,791526.30,22.70,71552,7919,1338022.40,18.70
3971,06/05/2020,3,26,14,29,5,27,44,32,0,0,0.00,0.00,17,2,77492.80,4558.40,318,33,119933.70,377.15,15884,1636,341506.00,21.50,30052,3229,485339.80,16.15,55127,6003,821392.30,14.90
3969,29/04/2020,20,7,4,17,38,39,44,33,1,0,1000000.00,1000000.00,12,0,83142.00,6928.50,240,27,128676.00,536.15,13131,1431,366354.90,27.90,31305,3498,521228.25,16.65,62855,6513,879970.00,14.00
3967,22/04/2020,11,4,24,19,43,15,12,8,1,0,1000000.00,1000000.00,16,1,74819.20,4676.20,224,32,115785.60,516.90,13018,1443,329355.40,25.30,35059,3969,468037.65,13.35,81624,8653,791752.80,9.70
3965,15/04/2020,14,19,39,12,41,44,27,8,2,0,2000000.00,1000000.00,8,1,75425.20,9428.15,189,22,116726.40,617.60,10204,1247,332140.20,32.55,27985,2854,472946.50,16.90,69682,7293,797858.90,11.45
3963,08/04/2020,41,29,7,8,10,35,26,14,0,0,0.00,0.00,14,1,75214.30,5372.45,231,16,116400.90,503.90,12071,1238,331348.95,27.45,31250,3366,470312.50,15.05,66457,7126,797484.00,12.00
3961,01/04/2020,27,11,34,37,40,45,15,22,1,0,1000000.00,1000000.00,14,1,178162.60,12725.90,234,20,275722.20,1178.30,13338,1373,784274.40,58.80,34362,3472,1116765.00,32.50,72522,7634,1885572.00,26.00
3959,25/03/2020,6,18,40,1,11,42,41,10,0,0,0.00,0.00,21,3,60823.35,2896.35,206,16,94131.70,456.95,10284,1127,267898.20,26.05,24400,2630,380640.00,15.60,41452,5110,644578.60,15.55
3957,18/03/2020,18,15,19,14,41,22,10,20,1,0,1000000.00,1000000.00,15,1,63741.00,4249.40,197,17,98647.75,500.75,9597,1140,280712.25,29.25,25952,3019,399660.80,15.40,68662,7009,676320.70,9.85
3955,11/03/2020,18,45,2,5,42,32,17,13,1,0,1000000.00,1000000.00,4,0,65548.80,16387.20,201,17,101444.70,504.70,9340,1099,288606.00,30.90,24704,3105,410086.40,16.60,59092,6823,694331.00,11.75
3953,04/03/2020,29,12,39,6,8,40,10,37,2,0,2000000.00,1000000.00,10,1,69211.00,6921.10,210,28,107110.50,510.05,11236,1254,305057.40,27.15,27246,3181,433211.40,15.90,51325,5868,733947.50,14.30
3951,26/02/2020,26,12,31,45,20,16,24,43,0,0,0.00,0.00,9,3,119432.70,13270.30,224,29,184833.60,825.15,12184,1447,526348.80,43.20,29090,3557,747613.00,25.70,52771,6757,1266504.00,24.00
3949,19/02/2020,36,43,7,21,2,18,25,9,1,0,1000000.00,1000000.00,13,0,77788.75,5983.75,312,25,120385.20,385.85,13507,1430,342402.45,25.35,33840,3915,487296.00,14.40,70183,8250,824650.25,11.75
3947,12/02/2020,11,41,37,14,5,45,39,13,1,0,1000000.00,1000000.00,9,1,68184.90,7576.10,162,26,105526.80,651.40,9514,1210,300166.70,31.55,25525,3294,427543.75,16.75,50224,6430,723225.60,14.40
3945,05/02/2020,31,1,45,25,44,39,10,36,0,0,0.00,0.00,9,1,65763.45,7307.05,137,23,101777.30,742.90,8531,1188,289627.45,33.95,21440,2559,411648.00,19.20,47515,5298,696094.75,14.65
3943,29/01/2020,26,5,24,11,10,30,2,43,3,0,3000000.00,1000000.00,18,2,65577.60,3643.20,340,53,101490.00,298.50,14705,1815,288953.25,19.65,30273,3566,410199.15,13.55,45350,5662,693855.00,15.30
3941,22/01/2020,31,23,2,13,4,38,27,45,1,0,1000000.00,1000000.00,6,2,68266.20,11377.70,180,31,105651.00,586.95,11048,1306,300505.60,27.20,28627,3355,427973.65,14.95,51358,6453,724147.80,14.10
3939,15/01/2020,30,4,19,6,32,25,33,9,0,0,0.00,0.00,17,2,70721.70,4160.10,177,25,109447.95,618.35,11719,1361,311725.40,26.60,30155,3409,443278.50,14.70,61449,6851,749677.80,12.20
3937,08/01/2020,9,42,24,13,22,11,26,1,1,0,1000000.00,1000000.00,9,0,71707.05,7967.45,236,36,110979.00,470.25,12655,1511,315742.25,24.95,34270,4083,448937.00,13.10,64711,7207,760354.25,11.75
3935,01/01/2020,23,24,37,25,20,43,33,18,3,1,3000000.00,1000000.00,3,1,180168.60,60056.20,248,38,278826.40,1124.30,12909,1650,793903.50,61.50,32760,3716,1126944.00,34.40,72615,7969,1909774.50,26.30
3933,25/12/2019,2,31,40,28,26,23,30,22,1,0,1000000.00,1000000.00,15,4,64518.75,4301.25,159,22,99852.00,628.00,9378,1167,284153.40,30.30,24713,3278,404057.55,16.35,55069,6783,682855.60,12.40
3931,18/12/2019,36,10,13,5,38,14,15,20,0,0,0.00,0.00,10,2,65201.00,6520.10,183,25,100906.20,551.40,9520,1115,287028.00,30.15,26798,3167,408669.50,15.25,61294,6852,689557.50,11.25
3929,11/12/2019,3,22,8,41,4,28,43,12,1,0,1000000.00,1000000.00,13,0,65999.70,5076.90,176,16,102141.60,580.35,11115,1276,290657.25,26.15,28397,3143,413176.35,14.55,47080,5301,699138.00,14.85
3927,04/12/2019,12,38,16,2,40,35,29,24,2,2,2000000.00,1000000.00,9,0,68771.25,7641.25,170,21,106428.50,626.05,9382,1069,303038.60,32.30,25844,2989,430302.60,16.65,55927,6767,729847.35,13.05
3925,27/11/2019,45,5,40,17,38,10,7,44,2,0,2000000.00,1000000.00,6,0,72375.00,12062.50,191,28,112011.95,586.45,10264,1194,318697.20,31.05,27770,3395,452651.00,16.30,57400,6416,766290.00,13.35
3923,20/11/2019,34,35,8,29,15,36,1,24,1,0,1000000.00,1000000.00,3,0,66470.70,22156.90,196,16,102870.60,524.85,12295,1190,292621.00,23.80,23216,2723,416727.20,17.95,53554,6410,704235.10,13.15
3921,13/11/2019,18,41,44,19,38,43,14,42,1,0,1000000.00,1000000.00,8,0,67460.40,8432.55,169,18,104399.75,617.75,9445,1144,297045.25,31.45,27446,3082,422668.40,15.40,47017,5382,714658.40,15.20
3919,06/11/2019,39,26,19,12,4,40,37,14,2,0,2000000.00,1000000.00,16,1,66228.80,4139.30,212,26,102502.00,483.50,10886,1182,291744.80,26.80,25161,2865,415156.50,16.50,47753,5503,701969.10,14.70
3917,30/10/2019,43,25,44,33,7,15,6,34,1,0,1000000.00,1000000.00,10,1,65260.00,6526.00,182,22,101000.90,554.95,8798,1034,287254.70,32.65,22005,2779,408192.75,18.55,45165,5152,691024.50,15.30
3915,23/10/2019,2,14,24,8,20,22,9,41,2,0,2000000.00,1000000.00,16,3,74944.80,4684.05,357,44,115989.30,324.90,14872,1665,330158.40,22.20,31043,3774,468749.30,15.10,51538,6335,793685.20,15.40
3913,16/10/2019,8,32,31,10,22,43,4,27,0,0,0.00,0.00,17,1,117630.65,6919.45,206,31,182042.20,883.70,11096,1246,518183.20,46.70,31223,3444,736862.80,23.60,74510,8149,1248042.50,16.75
3911,09/10/2019,30,22,32,25,11,20,31,12,0,0,0.00,0.00,12,0,64858.80,5404.90,252,23,100371.60,398.30,12081,1330,285715.65,23.65,27637,3133,406263.90,14.70,54000,6205,688500.00,12.75
3909,02/10/2019,9,23,41,33,3,4,34,29,2,0,2000000.00,1000000.00,12,0,67219.80,5601.65,231,15,104030.85,450.35,11147,1293,295952.85,26.55,25768,3317,421306.80,16.35,50441,6215,711218.10,14.10
3907,25/09/2019,10,44,23,27,25,2,17,38,0,0,0.00,0.00,19,3,71892.20,3783.80,247,21,111261.15,450.45,12135,1393,316723.50,26.10,29720,3524,450258.00,15.15,53346,6489,762847.80,14.30
3905,18/09/2019,37,19,38,44,27,34,7,35,0,0,0.00,0.00,6,0,61507.80,10251.30,165,17,95188.50,576.90,9021,972,271081.05,30.05,26114,2838,385181.50,14.75,49798,5539,652353.80,13.10
3903,11/09/2019,3,35,41,33,1,11,23,13,0,0,0.00,0.00,11,2,62724.20,5702.20,186,26,97073.40,521.90,9899,1354,276182.10,27.90,29213,3302,392914.85,13.45,74393,8335,665817.35,8.95
3901,04/09/2019,3,15,10,6,42,38,37,30,2,0,2000000.00,1000000.00,16,1,66398.40,4149.90,190,19,102761.50,540.85,10141,1164,292567.85,28.85,24000,2948,415200.00,17.30,46455,5331,703793.25,15.15
3899,28/08/2019,13,2,17,36,14,20,33,28,1,0,1000000.00,1000000.00,13,0,64810.85,4985.45,193,15,100302.10,519.70,10622,1317,285731.80,26.90,25829,3042,405515.30,15.70,51394,6403,686109.90,13.35
3897,21/08/2019,44,45,40,35,31,36,42,18,3,2,3000000.00,1000000.00,16,3,158953.60,9934.60,245,35,246004.50,1004.10,10534,1519,700511.00,66.50,30592,4300,994240.00,32.50,57794,7873,1681805.40,29.10
3895,14/08/2019,29,17,44,2,38,23,11,40,1,1,1000000.00,1000000.00,9,0,67197.60,7466.40,187,25,104000.05,556.15,10179,1293,296208.90,29.10,28703,3490,420498.95,14.65,56004,6600,711250.80,12.70
3893,07/08/2019,7,40,36,15,19,45,41,2,3,0,3000000.00,1000000.00,12,1,67963.80,5663.65,278,40,105181.30,378.35,10944,1343,299318.40,27.35,25123,3049,425834.85,16.95,44835,5744,719601.75,16.05
3891,31/07/2019,42,16,34,19,10,29,22,44,1,0,1000000.00,1000000.00,17,2,69215.50,4071.50,202,22,107120.60,530.30,10420,1166,304785.00,29.25,26184,2934,433345.20,16.55,54292,6743,732942.00,13.50
3889,24/07/2019,27,22,26,15,20,23,35,6,1,0,1000000.00,1000000.00,15,2,71889.75,4792.65,355,51,111257.00,313.40,13630,1694,316897.50,23.25,30815,3763,449899.00,14.60,55909,7164,760362.40,13.60
3887,17/07/2019,27,40,7,15,45,24,22,10,0,0,0.00,0.00,7,1,106248.45,15178.35,170,37,164432.50,967.25,9585,1373,468227.25,48.85,26069,3349,664759.50,25.50,61587,7546,1127042.10,18.30
3885,10/07/2019,28,30,45,27,7,36,31,2,3,0,3000000.00,1000000.00,10,1,60756.50,6075.65,137,19,94029.95,686.35,8923,1174,267690.00,30.00,22734,2905,380794.50,16.75,47833,5622,643353.85,13.45
3883,03/07/2019,35,19,45,3,40,42,11,13,0,0,0.00,0.00,13,2,63164.40,4858.80,185,21,97754.00,528.40,9317,1203,278112.45,29.85,26334,3089,395010.00,15.00,64138,7269,670242.10,10.45
3881,26/06/2019,7,25,5,35,40,19,4,15,2,0,2000000.00,1000000.00,24,1,63424.80,2642.70,270,19,98158.50,363.55,12902,1348,279328.30,21.65,33977,3720,397530.90,11.70,58234,6845,672602.70,11.55
3879,19/06/2019,10,8,16,7,39,3,6,18,2,1,2000000.00,1000000.00,12,2,61489.20,5124.10,211,26,95161.00,451.00,11973,1483,270589.80,22.60,31725,3581,385458.75,12.15,60153,6628,652660.05,10.85
3877,12/06/2019,13,26,38,10,34,31,7,37,1,0,1000000.00,1000000.00,10,0,61758.50,6175.85,211,26,95583.00,453.00,9786,1216,272050.80,27.80,25641,3057,387179.10,15.10,53521,6329,655632.25,12.25
3875,05/06/2019,30,42,40,4,34,1,12,39,0,0,0.00,0.00,10,1,63713.50,6371.35,104,22,98602.40,948.10,8786,1186,280712.70,31.95,21292,2608,399225.00,18.75,45146,5916,674932.70,14.95
3873,29/05/2019,24,26,21,27,30,19,40,45,3,1,3000000.00,1000000.00,13,4,64590.50,4968.50,275,20,99962.50,363.50,11561,1539,284400.60,24.60,21279,2732,404301.00,19.00,45522,6412,685106.10,15.05
3871,22/05/2019,34,7,30,14,42,4,20,32,1,0,1000000.00,1000000.00,12,1,67016.40,5584.70,211,25,103717.05,491.55,11075,1369,295148.75,26.65,26834,3168,419952.10,15.65,50678,6604,709492.00,14.00
3869,15/05/2019,40,34,9,42,1,41,6,27,0,0,0.00,0.00,11,1,162658.10,14787.10,202,36,251732.40,1246.20,10692,1775,716364.00,67.00,27337,4356,1019670.10,37.30,70981,10417,1724838.30,24.30
3867,08/05/2019,35,26,10,36,16,22,27,32,1,0,1000000.00,1000000.00,20,2,62001.00,3100.05,206,27,95954.80,465.80,10179,1168,273306.15,26.85,23933,3028,387714.60,16.20,48042,5916,655773.30,13.65
3865,01/05/2019,36,8,13,35,34,28,21,4,0,0,0.00,0.00,11,2,64117.35,5828.85,145,21,99230.75,684.35,9452,1085,282614.80,29.90,25699,3020,400904.40,15.60,61641,7014,678051.00,11.00
3863,24/04/2019,35,6,21,44,28,11,27,17,3,0,3000000.00,1000000.00,23,1,65290.10,2838.70,327,29,101043.00,309.00,11429,1266,287439.35,25.15,29000,3475,408900.00,14.10,65139,7826,690473.40,10.60
3861,17/04/2019,35,14,8,45,27,32,24,6,0,0,0.00,0.00,9,0,66292.20,7365.80,199,30,102594.45,515.55,9477,1272,291891.60,30.80,23955,3011,415619.25,17.35,54948,6909,703334.40,12.80
3859,10/04/2019,11,28,22,36,37,34,29,2,4,1,4000000.00,1000000.00,11,2,70270.75,6388.25,187,11,108749.85,581.55,11125,1285,309275.00,27.80,27642,3278,439507.80,15.90,62158,7655,745896.00,12.00
3857,03/04/2019,7,19,10,5,45,4,33,43,4,1,4000000.00,1000000.00,12,4,73613.40,6134.45,354,33,113917.20,321.80,15937,2120,324317.95,20.35,28660,3842,461426.00,16.10,53385,7638,779421.00,14.60
3855,27/03/2019,6,14,20,18,25,5,35,41,4,0,4000000.00,1000000.00,7,2,60378.15,8625.45,268,21,93438.20,348.65,11938,1433,266217.40,22.30,23003,2754,378399.35,16.45,38357,4984,640561.90,16.70
3853,20/03/2019,1,27,33,39,23,45,30,41,0,0,0.00,0.00,18,3,61230.60,3401.70,228,36,94756.80,415.60,9758,1342,269808.70,27.65,22026,2968,383252.40,17.40,40114,5595,647841.10,16.15
3851,13/03/2019,45,11,10,14,44,33,35,9,0,0,0.00,0.00,4,1,62620.60,15655.15,149,20,96909.60,650.40,8714,1137,275798.10,31.65,22153,3009,392108.10,17.70,44589,5836,664376.10,14.90
3849,06/03/2019,1,43,28,34,40,22,23,19,0,0,0.00,0.00,12,0,64993.20,5416.10,186,30,100588.80,540.80,9349,1270,286079.40,30.60,24501,3125,406716.60,16.60,63086,7870,687637.40,10.90
3847,27/02/2019,40,42,10,22,14,39,44,26,0,0,0.00,0.00,6,1,108406.20,18067.70,120,20,167772.00,1398.10,8620,1281,477548.00,55.40,24896,3259,678416.00,27.25,50951,6533,1148945.05,22.55
3845,20/02/2019,1,38,13,33,29,27,15,14,0,0,0.00,0.00,8,3,110914.80,13864.35,224,33,171035.20,763.55,11484,1472,486921.60,42.40,26040,3477,692664.00,26.60,54566,8054,1170440.70,21.45
3843,13/02/2019,38,25,2,29,12,22,6,39,1,0,1000000.00,1000000.00,10,0,61302.50,6130.25,233,22,94877.60,407.20,11275,1297,270036.25,23.95,25587,3005,383805.00,15.00,43742,5587,649568.70,14.85
3841,06/02/2019,18,15,25,41,27,7,28,17,1,0,1000000.00,1000000.00,11,3,64903.30,5900.30,226,25,100445.70,444.45,11026,1439,286124.70,25.95,28780,3669,405798.00,14.10,58938,7263,686627.70,11.65
3839,30/01/2019,41,28,42,11,37,40,29,18,0,0,0.00,0.00,2,1,64295.90,32147.95,190,28,99503.00,523.70,9011,1155,283395.95,31.45,22479,2965,402374.10,17.90,54304,6498,681515.20,12.55
3837,23/01/2019,36,3,6,16,21,9,34,41,1,0,1000000.00,1000000.00,12,1,67738.80,5644.90,405,37,104834.25,258.85,14659,1650,298310.65,20.35,23899,3167,424207.25,17.75,46038,6341,718192.80,15.60
3835,16/01/2019,28,35,44,42,14,19,32,39,1,0,1000000.00,1000000.00,8,2,58632.40,7329.05,218,17,90742.50,416.25,12239,1384,258242.90,21.10,21592,2706,367064.00,17.00,40665,5408,622174.50,15.30
3833,09/01/2019,42,1,5,34,45,31,13,20,1,0,1000000.00,1000000.00,12,2,60584.40,5048.70,145,22,93764.25,646.65,7754,1030,266737.60,34.40,22632,3110,379086.00,16.75,54579,6708,641303.25,11.75
3831,02/01/2019,22,1,33,13,41,6,12,37,0,0,0.00,0.00,9,2,148464.90,16496.10,223,46,229756.90,1030.30,11584,1816,654496.00,56.50,28099,4360,930076.90,33.10,55233,8018,1574140.50,28.50
3829,26/12/2018,19,5,11,6,2,20,25,39,1,0,1000000.00,1000000.00,14,2,53128.60,3794.90,380,45,82232.00,216.40,14924,1566,234306.80,15.70,25110,2766,332707.50,13.25,37662,4728,563046.90,14.95
3827,19/12/2018,19,2,6,17,16,15,42,28,0,0,0.00,0.00,9,3,60032.25,6670.25,244,24,92903.00,380.75,11858,1380,264433.40,22.30,24625,2920,375531.25,15.25,44178,5665,636163.20,14.40
3825,12/12/2018,5,44,2,32,14,29,28,8,0,0,0.00,0.00,9,3,61525.80,6836.20,186,21,95222.70,511.95,8928,1216,270964.80,30.35,25025,3071,385385.00,15.40,63313,7326,652123.90,10.30
3823,05/12/2018,19,12,17,45,6,24,23,3,0,0,0.00,0.00,18,3,62961.30,3497.85,207,25,97434.90,470.70,10543,1375,277280.90,26.30,29289,3779,393937.05,13.45,65837,7912,668245.55,10.15
3821,28/11/2018,38,23,30,39,2,44,1,24,1,0,1000000.00,1000000.00,9,2,64296.00,7144.00,163,31,99503.35,610.45,8304,1140,283166.40,34.10,20628,2822,402246.00,19.50,49122,6658,680339.70,13.85
3819,21/11/2018,18,20,19,6,1,14,24,32,0,0,0.00,0.00,10,1,65733.00,6573.30,315,32,101729.25,322.95,12777,1475,289399.05,22.65,26109,3415,411216.75,15.75,48905,6510,696896.25,14.25
3817,14/11/2018,4,30,37,14,22,15,41,5,1,0,1000000.00,1000000.00,14,2,66397.10,4742.65,178,16,102759.40,577.30,10385,1348,292337.75,28.15,24309,3442,415683.90,17.10,46455,6517,703793.25,15.15
3815,07/11/2018,40,31,16,32,30,20,28,39,0,0,0.00,0.00,8,1,105876.00,13234.50,209,27,161389.80,772.20,9875,1303,459187.50,46.50,22123,2847,652628.50,29.50,42749,5532,1105061.65,25.85
3813,31/10/2018,3,2,12,39,31,8,33,43,1,0,1000000.00,1000000.00,10,3,66513.00,6651.30,207,34,102941.10,497.30,11559,1632,293020.65,25.35,23633,3503,415940.80,17.60,50603,7826,705911.85,13.95
3811,24/10/2018,6,24,12,22,11,5,27,28,5,0,4000000.00,800000.00,22,1,60427.40,2746.70,400,30,93520.00,233.80,14139,1659,266520.15,18.85,34322,3894,377542.00,11.00,56086,7322,639380.40,11.40
3809,17/10/2018,13,45,42,31,5,38,18,40,0,0,0.00,0.00,14,3,62526.10,4466.15,177,26,96765.90,546.70,8848,1258,275615.20,31.15,22751,3025,391317.20,17.20,44688,5895,661382.40,14.80
3807,10/10/2018,10,15,40,5,43,19,42,34,3,1,3000000.00,1000000.00,15,2,63356.25,4223.75,227,40,98052.65,431.95,10532,1292,279098.00,26.50,22215,2838,396537.75,17.85,44006,6042,671091.50,15.25
3805,03/10/2018,34,17,45,8,6,1,15,24,2,1,2000000.00,1000000.00,8,1,63297.20,7912.15,206,40,97963.30,475.55,10083,1393,278794.95,27.65,23406,3153,396731.70,16.95,51581,7079,670553.00,13.00
3803,26/09/2018,11,5,14,45,39,8,36,26,1,0,1000000.00,1000000.00,14,0,65370.90,4669.35,191,30,101172.70,529.70,9711,1281,287931.15,29.65,25777,3132,409854.30,15.90,53460,6796,692307.00,12.95
3801,19/09/2018,20,7,23,43,30,32,4,35,0,0,0.00,0.00,13,0,64357.15,4950.55,187,14,99596.20,532.60,9963,1137,283447.35,28.45,25717,3111,402471.05,15.65,50262,6327,681050.10,13.55
3799,12/09/2018,10,31,40,35,9,15,41,14,1,0,1000000.00,1000000.00,7,1,68479.25,9782.75,178,31,105981.20,595.40,10272,1479,301483.20,29.35,22829,3244,429185.20,18.80,44318,6760,724599.30,16.35
3797,05/09/2018,38,13,8,45,3,40,30,20,0,0,0.00,0.00,10,0,113457.00,11345.70,191,41,175586.30,919.30,10877,1663,499798.15,45.95,27926,4305,710716.70,25.45,69631,9306,1201134.75,17.25
3795,29/08/2018,28,40,41,37,17,42,38,30,0,0,0.00,0.00,6,2,63043.20,10507.20,130,26,97565.00,750.50,8469,1252,277783.20,32.80,21371,2755,394294.95,18.45,42743,5690,668927.95,15.65
3793,22/08/2018,2,44,39,34,5,41,12,8,2,1,2000000.00,1000000.00,12,1,70191.60,5849.30,177,19,108633.75,613.75,9350,1136,309017.50,33.05,24164,3060,439784.80,18.20,68708,8064,742046.40,10.80
3791,15/08/2018,43,30,37,42,40,27,26,11,0,0,0.00,0.00,8,2,60758.80,7594.85,162,26,94032.90,580.45,8416,1146,267628.80,31.80,21788,2844,380200.60,17.45,56591,6527,645137.40,11.40
3789,08/08/2018,22,11,3,2,45,7,42,10,2,0,2000000.00,1000000.00,12,0,149638.80,12469.90,331,29,231567.60,699.60,16834,2281,659892.80,39.20,35789,4607,937671.80,26.20,56432,8199,1585739.20,28.10
3787,01/08/2018,25,19,17,35,40,38,41,8,1,0,1000000.00,1000000.00,17,0,143847.20,8461.60,228,23,222619.20,976.40,10264,1301,633288.80,61.70,26988,3410,901399.20,33.40,55940,7417,1521568.00,27.20
3785,25/07/2018,26,27,31,1,23,39,41,16,0,0,0.00,0.00,5,0,59203.00,11840.60,126,10,91620.90,727.15,8909,1155,260588.25,29.25,21314,2860,370863.60,17.40,39162,5799,626592.00,16.00
