Draw number,Draw date,Winning Number 1,Winning Number 2,Winning Number 3,Winning Number 4,Winning Number 5,Winning Number 6,Winning Number 7,Supplementary Number 1,Supplementary Number 2,Division 1 winners,Division 1 winners in WA,Division 1 prize pool,Division 1 amount,Division 2 winners,Division 2 winners in WA,Division 2 prize pool,Division 2 amount,Division 3 winners,Division 3 winners in WA,Division 3 prize pool,Division 3 amount,Division 4 winners,Division 4 winners in WA,Division 4 prize pool,Division 4 amount,Division 5 winners,Division 5 winners in WA,Division 5 prize pool,Division 5 amount,Division 6 winners,Division 6 winners in WA,Division 6 prize pool,Division 6 amount,Division 7 winners,Division 7 winners in WA,Division 7 prize pool,Division 7 amount
1080,28/10/2014,38,40,21,9,22,6,20,18,2,0,0,0.00,0.00,2,1,141352.10,70676.05,52,7,291018.00,5596.50,421,55,149665.50,355.50,3585,539,174589.50,48.70,83330,11927,1995753.50,23.95,156708,22007,2233089.00,14.25
1079,21/10/2014,17,19,6,14,32,34,25,41,5,0,0,0.00,0.00,4,0,101475.20,25368.80,51,8,208918.95,4096.45,304,39,107448.80,353.45,2663,351,125294.15,47.05,58597,8353,1432696.65,24.45,102621,15046,1606018.65,15.65
1078,14/10/2014,45,38,21,24,17,3,12,19,2,0,0,0.00,0.00,3,1,74166.90,24722.30,29,3,152696.60,5265.40,202,34,78527.50,388.75,2047,295,91603.25,44.75,44677,6425,1047675.65,23.45,83018,11912,1174704.70,14.15
1077,07/10/2014,6,15,23,28,20,19,3,2,31,1,0,5000000.00,5000000.00,1,0,89443.20,89443.20,59,8,184147.85,3121.15,366,67,94702.50,258.75,3136,463,110544.00,35.25,64736,9390,1262352.00,19.50,107308,15745,1416465.60,13.20
1076,30/09/2014,40,14,34,27,10,30,36,17,4,0,0,0.00,0.00,4,0,77002.00,19250.50,56,7,158533.20,2830.95,309,38,81529.65,263.85,2337,324,95115.90,40.70,47317,6611,1085925.15,22.95,83656,11650,1217194.80,14.55
1075,23/09/2014,43,39,6,16,15,35,22,40,2,1,0,15000000.00,15000000.00,6,1,171893.70,28648.95,90,16,353898.00,3932.20,451,69,182001.05,403.55,4225,605,212306.25,50.25,96101,13688,2426550.25,25.25,171664,24626,2720874.40,15.85
1074,16/09/2014,36,13,33,45,34,15,31,2,32,0,0,0.00,0.00,5,2,141747.00,28349.40,64,7,291833.60,4559.90,400,70,150080.00,375.20,3422,448,175035.30,51.15,79786,11496,2002628.60,25.10,137135,19218,2242157.25,16.35
1073,09/09/2014,44,38,28,43,25,15,23,8,41,0,0,0.00,0.00,5,1,106954.50,21390.90,54,6,220201.20,4077.80,347,48,113243.45,326.35,2678,372,132159.30,49.35,60355,8658,1508875.00,25.00,112032,16247,1691683.20,15.10
1072,02/09/2014,9,40,29,1,3,15,43,39,18,0,0,0.00,0.00,2,0,86350.50,43175.25,34,6,177780.90,5228.85,277,34,91423.85,330.05,2228,329,106721.20,47.90,55062,7779,1219623.30,22.15,93831,13645,1365241.05,14.55
1071,26/08/2014,4,26,3,12,2,17,32,22,8,1,0,15000000.00,15000000.00,9,0,223508.25,24834.25,102,11,460162.80,4511.40,837,102,236661.75,282.75,6253,878,276069.95,44.15,142822,19949,3156366.20,22.10,275205,38581,3536384.25,12.85
1070,19/08/2014,33,5,41,7,31,1,43,38,42,0,0,0.00,0.00,2,0,140863.90,70431.95,71,10,290013.70,4084.70,341,51,149153.40,437.40,3781,567,173926.00,46.00,83489,12798,1987038.20,23.80,137429,21260,2226349.80,16.20
1069,12/08/2014,32,41,5,37,3,29,43,16,36,0,0,0.00,0.00,0,0,0.00,0.00,26,7,280260.50,10779.25,212,33,97011.20,457.60,2123,315,113155.90,53.30,48995,7641,1293468.00,26.40,87903,13370,1450399.50,16.50
1068,05/08/2014,21,9,42,33,3,35,25,16,38,0,0,0.00,0.00,5,0,77758.50,15551.70,27,5,160091.10,5929.30,218,30,82327.70,377.65,1946,267,96035.10,49.35,45815,6607,1097269.25,23.95,76825,10879,1229200.00,16.00
1067,29/07/2014,43,15,30,38,10,1,31,22,35,2,1,15000000.00,7500000.00,7,5,181014.05,25859.15,103,29,372674.60,3618.20,559,118,191653.15,342.85,4462,701,223546.20,50.10,102922,14426,2557611.70,24.85,188872,26695,2861410.80,15.15
1066,22/07/2014,17,16,19,35,24,25,3,33,14,0,0,0.00,0.00,2,0,151548.40,75774.20,85,11,312009.50,3670.70,452,71,160460.00,355.00,4031,558,187239.95,46.45,94554,12881,2141648.10,22.65,163577,22775,2396403.05,14.65
1065,15/07/2014,14,10,37,22,1,29,3,15,13,0,0,0.00,0.00,0,0,0.00,0.00,65,13,311408.50,4790.90,346,63,107796.30,311.55,2893,405,125700.85,43.45,65578,9544,1436158.20,21.90,118198,16967,1613402.70,13.65
1064,08/07/2014,39,42,14,30,41,28,7,34,8,0,0,0.00,0.00,1,0,82150.35,82150.35,40,7,169134.00,4228.35,203,20,86985.50,428.50,2341,350,101482.35,43.35,49810,7313,1160573.00,23.30,83695,12488,1301457.25,15.55
1063,01/07/2014,10,19,44,20,15,1,11,28,4,1,1,10000000.00,10000000.00,5,0,151800.50,30360.10,83,9,312532.35,3765.45,644,89,160742.40,249.60,4608,614,187545.60,40.70,100823,13404,2142488.75,21.25,192710,26154,2399239.50,12.45
1062,24/06/2014,36,12,32,41,40,8,26,10,2,0,0,0.00,0.00,4,0,95269.60,23817.40,50,6,196142.50,3922.85,331,33,100872.25,304.75,2435,365,117732.25,48.35,55562,7954,1344600.40,24.20,98243,13605,1508030.05,15.35
1061,17/06/2014,7,41,1,3,36,23,37,32,10,0,0,0.00,0.00,4,0,83216.60,20804.15,41,6,171328.75,4178.75,231,26,88114.95,381.45,2234,307,102764.00,46.00,51217,6885,1175430.15,22.95,88006,12554,1315689.70,14.95
1060,10/06/2014,16,44,2,17,1,32,34,35,5,1,0,5000000.00,5000000.00,1,0,94426.65,94426.65,32,3,194408.00,6075.25,255,42,99985.50,392.10,2032,356,116636.80,57.40,48939,7739,1333587.75,27.25,89929,14031,1492821.40,16.60
1059,03/06/2014,21,35,40,20,14,5,8,22,41,0,0,0.00,0.00,1,0,83910.20,83910.20,43,6,172756.80,4017.60,263,33,88841.40,337.80,2438,331,103615.00,42.50,54804,7032,1183766.40,21.60,88105,12015,1325980.25,15.05
1058,27/05/2014,32,12,3,23,40,2,19,6,37,2,0,30000000.00,15000000.00,18,6,372007.80,20667.10,188,23,765902.60,4073.95,1217,144,393882.05,323.65,10266,1330,459403.50,44.75,228698,29947,5248619.10,22.95,410008,53655,5883614.80,14.35
1057,20/05/2014,16,5,26,4,31,39,7,32,9,0,0,0.00,0.00,6,0,259769.40,43294.90,109,21,534819.40,4906.60,820,108,275069.00,335.45,7085,959,320950.50,45.30,159852,21419,3668603.40,22.95,285070,38154,4105008.00,14.40
1056,13/05/2014,14,26,35,4,6,23,20,40,19,0,0,0.00,0.00,10,1,192534.00,19253.40,103,13,396395.50,3848.50,643,81,203863.15,317.05,5698,794,237891.50,41.75,121894,16669,2718236.20,22.30,214032,29038,3049956.00,14.25
1055,06/05/2014,28,11,15,25,3,29,41,4,43,0,0,0.00,0.00,6,1,165159.60,27526.60,89,9,340033.40,3820.60,482,73,174869.60,362.80,4594,623,203973.60,44.40,105538,14787,2332389.80,22.10,182559,25961,2610593.70,14.30
1054,29/04/2014,12,7,25,35,10,4,1,33,5,0,0,0.00,0.00,5,0,112415.25,22483.05,66,10,231442.20,3506.70,508,60,119024.40,234.30,3827,533,138920.10,36.30,80937,11502,1586365.20,19.60,140044,20076,1778558.80,12.70
1053,22/04/2014,36,5,30,12,4,43,35,40,16,0,0,0.00,0.00,1,0,83026.65,83026.65,35,9,170936.50,4883.90,208,29,87911.20,422.65,2054,316,102597.30,49.95,47789,7248,1173219.95,24.55,83609,12452,1312661.30,15.70
1052,15/04/2014,35,5,22,27,17,31,29,38,12,1,1,15000000.00,15000000.00,6,0,210881.40,35146.90,111,15,434165.40,3911.40,702,91,223271.10,318.05,6013,840,260362.90,43.30,136847,18720,2976422.25,21.75,237785,32153,3340879.25,14.05
1051,08/04/2014,24,35,6,25,18,12,19,23,31,0,0,0.00,0.00,5,2,144358.50,28871.70,75,6,297210.00,3962.80,485,66,152847.75,315.15,4224,581,178252.80,42.20,94994,12865,2037621.30,21.45,159067,22147,2282611.45,14.35
1050,01/04/2014,31,10,19,40,16,1,21,42,17,0,0,0.00,0.00,2,0,96854.70,48427.35,43,8,199406.05,4637.35,277,33,102545.40,370.20,2841,358,119606.10,42.10,62443,8390,1367501.70,21.90,100520,14070,1532930.00,15.25
1049,25/03/2014,45,40,33,16,29,23,15,41,22,0,0,0.00,0.00,3,1,81533.40,27177.80,33,7,167862.75,5086.75,184,31,86332.80,469.20,1890,294,100737.00,53.30,44984,6431,1151590.40,25.60,77732,11283,1290351.20,16.60
1048,18/03/2014,4,19,24,33,30,2,38,20,3,1,0,30000000.00,30000000.00,7,0,350252.00,50036.00,167,17,721106.00,4318.00,1001,145,370870.50,370.50,8890,1124,432498.50,48.65,207558,26805,4939880.40,23.80,380283,48427,5533117.65,14.55
1047,11/03/2014,16,17,22,14,19,43,41,44,7,0,0,0.00,0.00,9,5,265884.30,29542.70,105,22,547407.00,5213.40,871,165,281507.20,323.20,6707,994,328307.65,48.95,153283,21840,3755433.50,24.50,285096,40198,4205166.00,14.75
1046,04/03/2014,41,38,30,34,42,24,32,28,13,0,0,0.00,0.00,5,1,211992.50,42398.50,124,9,436455.20,3519.80,575,79,224451.25,390.35,5177,666,261956.20,50.60,116096,14929,2995276.80,25.80,215148,26750,3356308.80,15.60
1045,25/02/2014,20,38,34,21,3,16,37,6,13,0,0,0.00,0.00,2,0,172078.30,86039.15,78,10,354279.90,4542.05,526,63,182206.40,346.40,4374,512,212576.40,48.60,99697,13318,2427621.95,24.35,185956,25026,2724255.40,14.65
1044,18/02/2014,1,11,30,27,36,4,7,19,25,0,0,0.00,0.00,6,1,106524.60,17754.10,102,13,219315.30,2150.15,565,77,112802.25,199.65,4397,638,131690.15,29.95,84798,11671,1505164.50,17.75,139416,19180,1686933.60,12.10
1043,11/02/2014,28,38,22,36,7,15,20,26,21,0,0,0.00,0.00,3,0,81164.55,27054.85,34,8,167103.20,4914.80,267,41,85933.95,321.85,2317,298,100210.25,43.25,52390,7337,1144721.50,21.85,94581,13153,1286301.60,13.60
1042,04/02/2014,44,43,26,3,39,22,5,8,15,1,0,15000000.00,15000000.00,3,0,207430.95,69143.65,104,9,427065.60,4106.40,699,102,219625.80,314.20,5273,709,256267.80,48.60,122493,16342,2927582.70,23.90,226589,30142,3285540.50,14.50
1041,28/01/2014,4,25,31,26,14,36,22,30,12,0,0,0.00,0.00,1,0,158406.30,158406.30,78,8,326129.70,4181.15,482,74,167736.00,348.00,4286,625,195655.90,45.65,95892,13073,2234283.60,23.30,173119,23668,2510225.50,14.50
1040,21/01/2014,31,23,7,42,1,29,16,30,15,0,0,0.00,0.00,1,0,105729.10,105729.10,46,5,217676.60,4732.10,306,48,111950.10,365.85,2785,410,130616.50,46.90,63801,8739,1492943.40,23.40,111580,15552,1673700.00,15.00
1039,14/01/2014,40,22,45,21,36,44,24,4,38,0,0,0.00,0.00,4,2,87332.20,21833.05,49,10,179800.60,3669.40,260,42,92469.00,355.65,2135,288,107924.25,50.55,48646,6746,1233176.10,25.35,92499,12918,1382860.05,14.95
1038,07/01/2014,28,17,19,14,21,20,29,1,45,1,0,10000000.00,10000000.00,6,1,170525.10,28420.85,101,17,351081.05,3476.05,529,59,180547.70,341.30,5469,742,210556.50,38.50,115546,16262,2409134.10,20.85,190664,26993,2697895.60,14.15
1037,31/12/2013,13,41,4,9,36,14,7,43,44,0,0,0.00,0.00,2,1,110931.10,55465.55,37,10,228388.05,6172.65,299,50,117462.15,392.85,3029,434,137062.25,45.25,70814,10256,1564989.40,22.10,114911,16752,1758138.30,15.30
1036,24/12/2013,4,6,36,22,24,42,33,7,16,0,0,0.00,0.00,2,0,91323.20,45661.60,46,7,188018.10,4087.35,314,55,96696.30,307.95,2555,469,112803.25,44.15,53771,8451,1290504.00,24.00,97024,14363,1445657.60,14.90
1035,17/12/2013,26,24,20,17,34,39,36,22,23,1,0,70000000.00,70000000.00,21,2,836078.25,39813.25,417,56,1721334.30,4127.90,2808,328,885222.00,315.25,22134,2889,1032551.10,46.65,495668,67822,11796898.40,23.80,900988,123581,13244523.60,14.70
1034,10/12/2013,35,20,38,11,42,9,43,32,8,0,0,0.00,0.00,13,4,496337.40,38179.80,244,40,1021872.00,4188.00,1437,225,525510.90,365.70,13249,1942,613428.70,46.30,294241,41055,7002935.80,23.80,521273,72008,7845158.65,15.05
1033,03/12/2013,21,33,20,23,40,2,19,18,44,0,0,0.00,0.00,6,1,300607.20,50101.20,136,12,618895.20,4550.70,831,142,318273.00,383.00,7726,1102,371234.30,48.05,179375,26069,4242218.75,23.65,316310,46153,4760465.50,15.05
1032,26/11/2013,31,26,12,24,40,6,5,11,43,0,0,0.00,0.00,4,2,231223.80,57805.95,131,16,476047.45,3633.95,696,98,244818.00,351.75,6223,855,285635.70,45.90,142312,21066,3266060.40,22.95,251743,36795,3662860.65,14.55
1031,19/11/2013,44,7,37,9,30,42,19,11,33,0,0,0.00,0.00,4,0,189977.20,47494.30,117,14,391131.00,3343.00,577,97,201142.20,348.60,5331,826,234564.00,44.00,118165,17436,2682345.50,22.70,214763,31002,3006682.00,14.00
1030,12/11/2013,6,36,5,38,8,29,30,43,16,0,0,0.00,0.00,1,0,157703.30,157703.30,68,8,324683.00,4774.75,391,70,166976.55,427.05,3663,526,194871.60,53.20,92951,13913,2226176.45,23.95,170201,25299,2493444.65,14.65
1029,05/11/2013,17,45,10,37,18,3,6,25,19,0,0,0.00,0.00,4,1,95985.60,23996.40,44,8,197617.20,4491.30,300,60,101625.00,338.75,2422,392,118556.90,48.95,57910,9106,1355094.00,23.40,111497,17399,1516359.20,13.60
1028,29/10/2013,45,43,32,39,29,7,13,36,16,0,0,0.00,0.00,2,0,78108.30,39054.15,38,15,160810.30,4231.85,232,32,82708.00,356.50,2298,393,96516.00,42.00,48609,7347,1103424.30,22.70,80858,12355,1237127.40,15.30
1027,22/10/2013,7,21,15,42,24,28,20,8,40,1,0,20000000.00,20000000.00,3,0,200143.05,66714.35,104,13,412058.40,3962.10,543,70,211905.75,390.25,5566,818,247130.40,44.40,128844,19633,2828125.80,21.95,223070,34060,3167594.00,14.20
1026,15/10/2013,2,10,39,22,18,5,36,1,11,0,0,0.00,0.00,3,0,170451.60,56817.20,107,9,350927.90,3279.70,568,65,180482.00,317.75,5035,729,210463.00,41.80,105375,15611,2407818.75,22.85,192597,26894,2696358.00,14.00
1025,08/10/2013,32,45,38,24,5,39,28,29,30,0,0,0.00,0.00,5,1,141014.00,28202.80,49,13,290322.55,5924.95,383,74,149312.55,389.85,3289,541,174152.55,52.95,77944,12517,1991469.20,25.55,141069,22566,2228890.20,15.80
1024,01/10/2013,36,42,1,27,8,11,12,13,9,0,0,0.00,0.00,5,1,99446.50,19889.30,50,11,204742.50,4094.85,361,52,105303.70,291.70,2944,410,122912.00,41.75,66041,9060,1403371.25,21.25,126576,17029,1575871.20,12.45
1023,24/09/2013,20,43,10,33,14,42,37,9,40,0,0,0.00,0.00,2,0,80256.50,40128.25,26,4,165233.90,6355.15,225,30,84982.50,377.70,1895,280,99108.50,52.30,43416,6451,1133157.60,26.10,76832,11155,1271569.60,16.55
1022,17/09/2013,27,8,41,31,24,9,44,13,38,1,0,5000000.00,5000000.00,3,0,92235.30,30745.10,32,1,189896.00,5934.25,275,43,97666.25,355.15,2230,326,113953.00,51.10,51496,7515,1302848.80,25.30,99456,14801,1457030.40,14.65
1021,10/09/2013,21,20,29,40,12,37,18,13,8,0,0,0.00,0.00,0,0,0.00,0.00,36,4,252369.00,7010.25,297,35,87362.55,294.15,2034,327,101903.40,50.10,49367,7375,1165061.20,23.60,97775,14373,1305296.25,13.35
1020,03/09/2013,26,31,8,22,23,28,18,34,7,1,1,22236652.87,22236652.87,10,0,254495.00,25449.50,149,22,523958.50,3516.50,919,138,269450.80,293.20,7837,1006,314263.70,40.10,170766,24314,3594624.30,21.05,297586,43301,4032290.30,13.55
1019,27/08/2013,7,31,19,28,18,33,37,10,21,0,0,0.00,0.00,3,0,195729.15,65243.05,99,6,402969.60,4070.40,689,90,207251.20,300.80,5496,743,241824.00,44.00,125396,17764,2764981.80,22.05,234814,33160,3099544.80,13.20
1018,20/08/2013,17,26,38,7,36,45,9,44,41,0,0,0.00,0.00,8,3,175711.60,21963.95,73,8,361758.80,4955.60,522,84,186040.80,356.40,4536,677,217047.60,47.85,103432,15494,2482368.00,24.00,177555,27354,2778735.75,15.65
1017,13/08/2013,1,31,11,14,43,30,33,27,15,0,0,0.00,0.00,3,0,135413.70,45137.90,54,9,278793.90,5162.85,393,47,143386.05,364.85,3360,463,167328.00,49.80,77946,11076,1913574.30,24.55,146639,20895,2140929.40,14.60
1016,06/08/2013,27,30,33,16,25,29,37,21,3,0,0,0.00,0.00,6,1,97328.70,16221.45,48,3,200383.20,4174.65,280,39,103054.00,368.05,2409,337,120209.10,49.90,54902,7802,1375295.10,25.05,107958,14625,1538401.50,14.25
1015,30/07/2013,7,29,39,21,16,3,13,9,43,0,0,0.00,0.00,2,0,86678.10,43339.05,47,7,178454.30,3796.90,414,63,91783.80,221.70,3171,432,107021.25,33.75,66067,9204,1222239.50,18.50,109538,15424,1369225.00,12.50
1014,23/07/2013,34,41,8,40,28,31,37,39,42,1,0,10000000.00,10000000.00,2,0,164316.10,82158.05,73,13,338296.60,4634.20,474,68,173981.70,367.05,4286,618,202942.10,47.35,96630,14176,2319120.00,24.00,165529,24798,2598805.30,15.70
1013,16/07/2013,42,33,9,6,2,43,36,21,35,0,0,0.00,0.00,1,0,100461.20,100461.20,55,10,206833.00,3760.60,279,43,106368.75,381.25,2345,334,124050.50,52.90,55486,7981,1417667.30,25.55,98932,14414,1587858.60,16.05
1012,09/07/2013,1,41,2,17,13,11,7,40,33,0,0,0.00,0.00,2,1,84369.80,42184.90,56,7,173703.60,3101.85,359,47,89337.15,248.85,3735,474,104206.50,27.90,69112,9468,1192182.00,17.25,99971,13533,1334612.85,13.35
1011,02/07/2013,45,13,38,42,31,20,15,35,18,2,0,50000000.00,25000000.00,17,5,526830.85,30990.05,287,53,1084659.10,3779.30,1697,243,557803.90,328.70,13820,1983,650922.00,47.10,310510,42906,7436714.50,23.95,564205,77116,8350234.00,14.80
1010,25/06/2013,4,20,17,10,16,41,7,5,36,0,0,0.00,0.00,4,1,314089.60,78522.40,194,28,646650.50,3333.25,1098,157,332584.20,302.90,9102,1286,388200.30,42.65,197382,28146,4431225.90,22.45,351917,49226,4962029.70,14.10
1009,18/06/2013,31,20,9,40,1,35,29,44,27,0,0,0.00,0.00,10,2,268140.50,26814.05,148,16,552054.80,3730.10,818,119,283927.80,347.10,7065,1034,331348.50,46.90,161144,23793,3786884.00,23.50,284043,41860,4246442.85,14.95
1008,11/06/2013,3,6,26,29,38,24,25,30,19,0,0,0.00,0.00,7,1,225808.10,32258.30,127,18,464896.20,3660.60,732,103,239107.80,326.65,5917,905,278986.55,47.15,135095,20302,3188242.00,23.60,249576,36790,3568936.80,14.30
1007,04/06/2013,18,17,41,22,26,2,5,10,40,0,0,0.00,0.00,7,1,190178.80,27168.40,110,18,391545.00,3559.50,656,117,201359.20,306.95,5124,668,234935.40,45.85,114172,14774,2683042.00,23.50,204756,27620,3009913.20,14.70
1006,28/05/2013,1,25,30,31,26,14,35,18,27,0,0,0.00,0.00,3,1,177795.90,59265.30,64,5,366051.20,5719.55,488,68,188246.00,385.75,4429,595,219678.40,49.60,103463,14769,2508977.75,24.25,187146,26575,2816547.30,15.05
1005,21/05/2013,3,43,19,23,2,41,39,11,33,0,0,0.00,0.00,5,0,153303.50,30660.70,76,19,315624.20,4152.95,533,67,162325.15,304.55,4045,620,189306.00,46.80,92201,12974,2162113.45,23.45,174442,23905,2424743.80,13.90
1004,14/05/2013,13,9,1,12,26,22,41,34,39,0,0,0.00,0.00,3,1,101542.95,33847.65,40,5,209058.00,5226.45,281,43,107510.60,382.60,2760,380,125442.00,45.45,64123,8734,1433149.05,22.35,98520,13574,1605876.00,16.30
1003,07/05/2013,31,44,35,28,16,24,18,4,20,0,0,0.00,0.00,4,0,81060.00,20265.00,47,5,166887.60,3550.80,267,27,85827.15,321.45,1966,278,100167.70,50.95,45710,6376,1145035.50,25.05,85937,12292,1284758.15,14.95
1002,30/04/2013,12,39,27,44,26,6,32,14,41,1,0,30000000.00,30000000.00,5,1,276517.75,55303.55,123,26,569299.35,4628.45,834,120,292775.70,351.05,7074,910,341674.20,48.30,160791,20849,3907221.30,24.30,278733,35971,4376108.10,15.70
1001,23/04/2013,41,35,19,12,27,39,7,8,21,0,0,0.00,0.00,7,0,212448.25,30349.75,128,24,437395.20,3417.15,783,104,224955.90,287.30,5956,822,262361.80,44.05,133943,17244,3000323.20,22.40,248372,31508,3365440.60,13.55
1000,16/04/2013,40,24,4,7,16,22,37,43,20,0,0,0.00,0.00,8,0,170623.20,21327.90,79,14,351281.40,4446.60,536,63,180658.80,337.05,4593,596,210818.70,45.90,107671,13977,2406446.85,22.35,181511,24138,2695438.35,14.85
999,09/04/2013,8,6,32,23,45,3,36,21,15,0,0,0.00,0.00,7,0,159806.85,22829.55,67,6,329013.55,4910.65,531,66,169203.15,318.65,4390,547,197330.50,44.95,97155,12983,2253996.00,23.20,175588,22926,2528467.20,14.40
998,02/04/2013,35,17,12,44,42,40,7,36,30,0,0,0.00,0.00,3,1,134067.60,44689.20,76,7,276020.60,3631.85,434,61,141961.40,327.10,3481,434,165695.60,47.60,78635,10406,1891171.75,24.05,141367,19159,2120505.00,15.00
997,26/03/2013,44,14,25,43,19,21,18,20,12,0,0,0.00,0.00,2,1,93556.80,46778.40,39,7,192617.10,4938.90,251,46,99057.15,394.65,2229,318,115573.65,51.85,51456,7170,1319846.40,25.65,98357,13742,1480272.85,15.05
996,19/03/2013,11,1,37,33,40,26,7,27,2,0,0,0.00,0.00,2,0,79702.60,39851.30,43,5,164094.45,3816.15,298,38,84393.60,283.20,2557,326,98444.50,38.50,52818,6883,1125023.40,21.30,94476,12425,1261254.60,13.35
995,12/03/2013,3,38,21,10,28,40,8,19,42,1,0,15780618.95,15780618.95,5,1,184291.50,36858.30,99,18,379422.45,3832.55,657,68,195129.00,297.00,5523,731,227547.60,41.20,121200,16074,2599740.00,21.45,213189,28595,2920689.30,13.70
994,05/03/2013,27,3,5,26,2,44,11,19,45,0,0,0.00,0.00,6,0,170697.30,28449.55,84,8,351435.00,4183.75,605,62,180743.75,298.75,4987,689,210950.10,42.30,116713,14361,2410123.45,20.65,205366,26031,2700562.90,13.15
993,26/02/2013,10,8,18,7,34,12,23,35,26,0,0,0.00,0.00,5,0,141298.25,28259.65,88,14,290906.00,3305.75,511,65,149620.80,292.80,4466,502,174620.60,39.10,100024,12417,1995478.80,19.95,162050,21231,2236290.00,13.80
992,19/02/2013,1,27,41,20,2,18,35,22,28,0,0,0.00,0.00,3,0,95098.35,31699.45,41,6,195791.40,4775.40,261,23,100693.80,385.80,2163,312,117450.90,54.30,52252,6977,1342876.40,25.70,99099,13324,1506304.80,15.20
991,12/02/2013,43,5,16,3,42,2,28,27,39,0,0,0.00,0.00,0,0,0.00,0.00,27,4,243035.10,9001.30,191,26,84125.95,440.45,1875,249,98156.25,52.35,44931,5964,1121028.45,24.95,81583,10938,1256378.20,15.40
990,05/02/2013,19,27,45,42,30,37,17,8,18,1,0,2000000.00,2000000.00,5,0,83724.75,16744.95,48,5,172375.20,3591.15,299,33,88653.50,296.50,2224,309,103416.00,46.50,51584,7186,1181273.60,22.90,91184,12429,1326727.20,14.55
989,29/01/2013,39,36,6,22,38,19,34,40,17,1,0,22805037.62,22805037.62,5,0,243625.00,48725.00,136,16,501581.60,3688.10,772,83,257963.80,334.15,6748,905,300960.80,44.60,148823,19157,3437811.30,23.10,251421,31657,3859312.35,15.35
988,22/01/2013,30,1,27,14,39,28,24,17,8,0,0,0.00,0.00,5,0,210561.25,42112.25,96,11,433507.20,4515.70,603,77,222959.25,369.75,5189,655,260228.35,50.15,123133,16109,2973661.95,24.15,234563,30747,3330794.60,14.20
987,15/01/2013,28,17,21,44,34,36,7,31,25,0,0,0.00,0.00,5,0,194478.25,38895.65,109,16,400395.15,3673.35,613,79,205906.70,335.90,5473,725,240264.70,43.90,124113,16342,2742897.30,22.10,210884,27199,3078906.40,14.60
986,08/01/2013,13,40,35,30,39,1,15,33,25,0,0,0.00,0.00,7,0,165853.80,23693.40,77,16,341464.20,4434.60,512,65,175616.00,343.00,3979,543,204918.50,51.50,96184,11843,2342080.40,24.35,175961,21590,2621818.90,14.90
985,01/01/2013,39,25,19,28,42,8,30,44,43,0,0,0.00,0.00,1,1,81159.15,81159.15,37,8,167092.00,4516.00,215,26,85935.50,399.70,2018,277,100294.60,49.70,48037,6040,1145682.45,23.85,80077,10113,1285235.85,16.05
984,25/12/2012,28,16,2,32,15,20,5,10,24,0,0,0.00,0.00,0,0,0.00,0.00,48,5,225216.00,4692.00,260,45,77961.00,299.85,2001,294,90945.45,45.45,46588,6723,1038912.40,22.30,88072,12707,1166954.00,13.25
983,18/12/2012,36,19,15,43,12,41,22,38,1,1,0,40000000.00,40000000.00,12,2,369058.80,30754.90,194,28,759830.10,3916.65,1134,154,390776.40,344.60,11094,1490,455963.40,41.10,232356,30561,5204774.40,22.40,383474,47882,5847978.50,15.25
982,11/12/2012,25,12,21,3,15,5,30,32,20,0,0,0.00,0.00,6,1,237231.90,39538.65,186,24,488417.40,2625.90,991,113,251168.95,253.45,8636,1181,293192.20,33.95,171937,22219,3352771.50,19.50,268783,33900,3749522.85,13.95
981,04/12/2012,1,3,21,31,7,14,24,10,34,0,0,0.00,0.00,6,1,190427.40,31737.90,123,15,392056.35,3187.45,758,101,201628.00,266.00,6316,734,235271.00,37.25,133270,16957,2685390.50,20.15,217853,28694,3017264.05,13.85
980,27/11/2012,9,13,33,22,16,34,1,4,5,0,0,0.00,0.00,8,1,172540.80,21567.60,92,10,355230.40,3861.20,497,83,182697.20,367.60,4379,573,213038.35,48.65,101405,13598,2433720.00,24.00,194507,26070,2732823.35,14.05
979,20/11/2012,19,24,39,34,26,43,44,31,5,0,0,0.00,0.00,3,0,111221.40,37073.80,46,7,228985.70,4977.95,309,52,117759.90,381.10,2571,362,137419.95,53.45,60280,8850,1570294.00,26.05,110041,16074,1760656.00,16.00
978,13/11/2012,8,12,3,37,7,17,39,32,23,0,0,0.00,0.00,3,1,87363.45,29121.15,49,3,179866.75,3670.75,301,35,92497.30,307.30,2622,333,107895.30,41.15,60516,8644,1234526.40,20.40,101697,13900,1383079.20,13.60
977,06/11/2012,29,43,8,7,15,2,13,21,20,4,0,111972151.04,27993037.76,64,9,1885113.60,29454.90,1118,174,3881137.00,3471.50,6475,851,1995918.75,308.25,57192,7844,2327714.40,40.70,1261983,171576,26627841.30,21.10,2178041,306605,29839161.70,13.70
976,30/10/2012,26,21,31,4,8,5,16,41,32,0,0,0.00,0.00,21,2,1117794.30,53228.30,601,91,2301349.20,3829.20,3349,472,1183536.60,353.40,32915,4248,1380784.25,41.95,715627,93647,15779575.35,22.05,1182139,157126,17672978.05,14.95
975,23/10/2012,21,27,41,14,16,2,25,43,32,0,0,0.00,0.00,12,0,611829.60,50985.80,300,35,1259655.00,4198.85,1694,237,647785.60,382.40,15860,1916,755729.00,47.65,369795,45646,8634713.25,23.35,640316,79298,9668771.60,15.10
