Draw number,Draw date,Winning Number 1,Winning Number 2,Winning Number 3,Winning Number 4,Winning Number 5,Winning Number 6,Supplementary Number 1,Supplementary Number 2,Division 1 winners,Division 1 winners in WA,Division 1 prize pool,Division 1 amount,Division 2 winners,Division 2 winners in WA,Division 2 prize pool,Division 2 amount,Division 3 winners,Division 3 winners in WA,Division 3 prize pool,Division 3 amount,Division 4 winners,Division 4 winners in WA,Division 4 prize pool,Division 4 amount,Division 5 winners,Division 5 winners in WA,Division 5 prize pool,Division 5 amount,Division 6 winners,Division 6 winners in WA,Division 6 prize pool,Division 6 amount
2849,08/11/2008,7,11,31,25,32,14,26,6,6,2,4067937.66,677989.61,73,15,916285.05,12551.85,1458,231,1730791.80,1187.10,72831,12212,2996995.65,41.15,170750,29446,4832225.00,28.30
2847,01/11/2008,23,21,5,35,11,30,39,17,26,5,20000000.02,769230.77,239,44,2349286.35,9829.65,4291,595,4437537.65,1034.15,197878,28661,7677666.40,38.80,449668,67432,12388353.40,27.55
2845,25/10/2008,22,30,45,24,21,32,38,1,4,1,4080042.88,1020010.72,56,7,917523.60,16384.35,997,185,1733085.10,1738.30,53118,10355,3001167.00,56.50,140059,26999,4832035.50,34.50
2843,18/10/2008,1,30,42,9,38,12,14,26,5,1,4036671.10,807334.22,60,11,908799.00,15146.65,1021,159,1716607.30,1681.30,54922,10188,2971280.20,54.10,146994,27314,4792004.40,32.60
2841,11/10/2008,31,10,15,17,20,18,27,37,5,3,4000000.00,800000.00,83,16,838719.15,10105.05,1288,201,1584240.00,1230.00,68382,12119,2742118.20,40.10,168712,30361,4420254.40,26.20
2839,04/10/2008,40,19,36,24,27,43,11,42,10,1,4000000.00,400000.00,72,14,858963.60,11930.05,1188,205,1622511.00,1365.75,62349,11618,2808822.45,45.05,175628,32162,4522421.00,25.75
2837,27/09/2008,4,11,28,9,10,21,7,33,9,1,4000000.05,444444.45,139,28,854446.90,6147.10,1954,341,1614004.00,826.00,92846,16357,2794664.60,30.10,238340,41077,4504626.00,18.90
2835,20/09/2008,28,4,22,7,25,19,18,14,13,2,4000000.03,307692.31,121,28,870068.65,7190.65,2076,330,1643465.40,791.65,95995,16161,2846251.75,29.65,217917,36856,4587152.85,21.05
2833,13/09/2008,11,9,20,41,45,30,40,6,2,1,4000000.00,2000000.00,82,14,863685.50,10532.75,1231,222,1631382.75,1325.25,62882,11734,2823401.80,44.90,172853,30453,4554676.55,26.35
2831,06/09/2008,29,11,32,5,31,42,6,39,5,1,4000000.00,800000.00,53,11,888457.55,16763.35,1260,239,1678194.00,1331.90,65166,12116,2906403.60,44.60,156854,29473,4682091.90,29.85
2829,30/08/2008,33,44,10,27,4,1,13,31,5,0,4000000.00,800000.00,61,7,862228.90,14134.90,1260,261,1628676.00,1292.60,66473,12234,2818455.20,42.40,174969,30997,4540445.55,25.95
2827,23/08/2008,28,23,40,7,13,8,37,34,25,7,19000000.00,760000.00,227,26,2069354.70,9116.10,4471,744,3908771.75,874.25,209834,32073,6767146.50,32.25,435999,69873,10899975.00,25.00
2825,16/08/2008,36,42,2,18,5,24,35,38,11,2,8136851.03,739713.73,72,11,965152.80,13404.90,1524,292,1823085.00,1196.25,76087,14222,3157610.50,41.50,166494,30278,5086391.70,30.55
2823,09/08/2008,26,43,12,34,40,45,29,21,0,0,0.00,0.00,56,15,865718.00,15459.25,1096,246,1635232.00,1492.00,58204,11408,2831624.60,48.65,154046,29118,4559761.60,29.60
2821,02/08/2008,3,42,9,14,40,24,36,28,4,0,4000000.00,1000000.00,82,10,844452.40,10298.20,1112,210,1595052.80,1434.40,59015,10932,2761902.00,46.80,157969,28934,4446827.35,28.15
2819,26/07/2008,25,24,8,30,22,14,10,38,6,0,4000000.02,666666.67,78,13,856482.90,10980.55,1414,236,1617828.10,1144.15,68877,11943,2799850.05,40.65,170796,29702,4517554.20,26.45
2817,19/07/2008,33,43,34,8,9,40,32,11,3,1,4000000.02,1333333.34,44,13,821068.60,18660.65,949,175,1550903.25,1634.25,52180,10143,2684661.00,51.45,141477,26041,4329196.20,30.60
2815,12/07/2008,37,27,29,39,38,45,44,36,7,1,4000000.06,571428.58,102,21,825205.50,8090.25,1526,280,1558732.70,1021.45,61713,12088,2696858.10,43.70,153975,30000,4349793.75,28.25
2813,05/07/2008,9,31,20,40,45,3,8,44,1,1,4000000.00,4000000.00,51,11,827383.20,16223.20,1130,206,1562846.50,1383.05,59039,10961,2703986.20,45.80,152423,27296,4359297.80,28.60
2811,28/06/2008,40,11,3,10,44,37,36,26,1,0,4000000,4000000,68,16,840456.2,12359.65,1071,210,1587543.3,1482.3,58055,10695,2748904.25,47.35,153705,28116,4426704,28.8
2809,21/06/2008,37,3,44,17,24,12,36,21,7,0,4000000.06,571428.58,58,14,840654.9,14494.05,1184,235,1587921.6,1341.15,63099,11526,2747961.45,43.55,161590,29112,4427566,27.4
2807,14/06/2008,3,35,8,44,4,34,6,2,5,1,4000000.00,800000.00,59,13,852228.45,14444.55,1063,168,1609754.05,1514.35,58371,10881,2787215.25,47.75,151974,27471,4490831.70,29.55
2805,07/06/2008,27,31,20,30,2,12,8,32,7,1,4000000.06,571428.58,83,8,836378.55,10076.85,1469,248,1579836.05,1075.45,71927,12141,2733226.00,38.00,171080,29217,4405310.00,25.75
2803,31/05/2008,12,9,45,7,6,32,5,30,14,3,19000000.04,1357142.86,146,43,1857171.1,12720.35,2818,596,3507987.3,1244.85,148624,26382,6071290.4,40.85,384853,64411,9794508.85,25.45
2801,24/05/2008,34,15,32,33,30,45,41,44,2,0,4000000,2000000,45,8,824283,18317.4,898,173,1556997.3,1733.85,54408,10735,2695916.4,49.55,125242,25220,4345897.4,34.7
2799,17/05/2008,15,10,11,28,6,39,43,5,6,1,4000000.02,666666.67,68,14,827702.8,12172.1,1273,250,1563434.95,1228.15,67951,11745,2707847.35,39.85,166494,29574,4362142.8,26.2
2797,10/05/2008,6,22,1,21,3,40,24,4,8,5,4000000,500000,92,20,853180.4,9273.7,1559,363,1611538.3,1033.7,72822,13471,2789082.6,38.3,183197,31395,4497486.35,24.55
2795,03/05/2008,41,24,18,7,43,22,3,2,2,0,4000000,2000000,57,16,839669.85,14731.05,1016,172,1586026.8,1561.05,57343,10688,2746729.7,47.9,162314,29419,4423056.5,27.25
2793,26/04/2008,38,41,34,35,30,4,10,6,3,0,4000000.02,1333333.34,49,10,812929.6,16590.4,969,203,1535525.85,1584.65,50018,9781,2658456.7,53.15,130039,24161,4284785.05,32.95
2791,19/04/2008,43,33,23,25,18,37,15,12,5,0,4000000,800000,72,9,849834,11803.25,1360,235,1605276,1180.35,68198,12442,2779068.5,40.75,164548,30006,4475705.6,27.2
2789,12/04/2008,39,20,21,38,32,31,11,2,12,2,19000000.08,1583333.34,157,33,2088751.55,13304.15,2942,454,3945369.1,1341.05,146064,22633,6828492,46.75,382309,58470,11010499.2,28.8
2787,05/04/2008,32,13,5,3,29,26,8,43,6,2,4000000.02,666666.67,101,17,864201.45,8556.45,1579,258,1632370.2,1033.8,79151,13766,2825690.7,35.7,195069,34190,4554861.15,23.35
2785,29/03/2008,40,32,5,17,29,8,38,2,6,1,4000000.02,666666.67,76,12,847924.4,11156.9,1464,252,1601616,1094,70480,12215,2773388,39.35,158313,27758,4472342.25,28.25
2783,22/03/2008,27,21,10,3,29,36,44,20,10,1,4000000,400000,85,15,848385,9981,1692,302,1602493.2,947.1,80426,14297,2774697,34.5,174970,32481,4470483.5,25.55
2781,15/03/2008,6,26,10,43,35,39,27,21,4,2,4000000,1000000,91,17,835502.85,9181.35,1203,279,1578155.55,1311.85,58227,11589,2730846.3,46.9,157675,29341,4399132.5,27.9
2779,08/03/2008,31,35,44,3,41,11,40,45,4,1,4000000,1000000,47,13,863895.25,18380.75,1177,227,1631792.8,1386.4,64830,11407,2823346.5,43.55,147574,26666,4552657.9,30.85
2777,01/03/2008,18,19,21,5,30,15,34,33,4,0,4000000,1000000,87,13,849533.25,9764.75,1812,283,1604707.2,885.6,81122,13167,2778428.5,34.25,165934,28978,4480218,27
2775,23/02/2008,42,24,34,39,21,43,4,28,6,0,4000000.02,666666.67,61,8,862122.15,14133.15,1091,206,1628426.6,1492.6,55919,10990,2818317.6,50.4,149058,28162,4546269,30.5
2773,16/02/2008,19,1,9,41,24,13,34,38,19,4,19000000,1000000,164,23,2187079.4,13335.85,3459,584,4131083.7,1194.3,174283,27323,7154317.15,41.05,395796,60908,11517663.6,29.1
2771,09/02/2008,21,9,31,28,10,26,12,14,7,3,4000000.06,571428.58,93,17,858338.85,9229.45,1436,238,1621315.8,1129.05,73844,12455,2806072,38,193842,32871,4526210.7,23.35
2769,02/02/2008,12,31,42,40,26,30,4,2,4,1,4000000,1000000,54,9,839403,15544.5,1079,209,1585536.55,1469.45,56705,10442,2744522,48.4,153376,27155,4424897.6,28.85
2767,26/01/2008,35,40,4,24,19,12,26,29,6,3,4000000.02,666666.67,80,11,849180,10614.75,1429,222,1603981.05,1122.45,67431,11549,2778157.2,41.2,175449,30055,4473949.5,25.5
2765,19/01/2008,29,37,22,3,43,19,15,12,7,0,4000000.06,571428.58,112,19,834204,7448.25,1638,294,1575756,962,73509,13454,2727183.9,37.1,198058,34916,4396887.6,22.2
2763,12/01/2008,24,41,35,42,15,3,11,16,4,1,4000000,1000000,58,10,832659.6,14356.2,967,212,1572777.15,1626.45,52889,10026,2723783.5,51.5,139294,26701,4387761,31.5
2761,05/01/2008,29,7,13,4,38,21,34,8,13,3,4000000.03,307692.31,89,22,821963.95,9235.55,1944,309,1552575.6,798.65,86447,14565,2688501.7,31.1,187324,32739,4327184.4,23.1
2759,29/12/2007,21,22,26,45,39,2,11,5,21,2,30000000.03,1428571.43,295,47,3587686.75,12161.65,5322,889,6776768.7,1273.35,266842,46512,11727705.9,43.95,714378,124269,18895298.1,26.45
2757,22/12/2007,3,30,26,22,27,29,11,21,5,2,4000000,800000,108,15,894310.2,8280.65,1475,254,1689243.75,1145.25,77031,13467,2923326.45,37.95,217517,37190,4709243.05,21.65
2755,15/12/2007,37,1,41,35,8,7,5,23,7,3,4000000.06,571428.58,59,14,836089,14171,1060,207,1579294,1489.9,61064,10698,2732614,44.75,179661,30251,4401694.5,24.5
2753,08/12/2007,17,43,28,37,16,42,13,41,4,1,4000000,1000000,61,12,830460.1,13614.1,962,182,1568637.2,1630.6,55071,11078,2715000.3,49.3,146362,28406,4376223.8,29.9
2751,01/12/2007,1,6,16,19,44,38,17,8,6,0,4000000.02,666666.67,53,14,859601.7,16218.9,1158,213,1623689.7,1402.15,60574,11165,2810633.6,46.4,159243,28582,4530463.35,28.45
2749,24/11/2007,2,31,41,20,6,10,19,12,6,0,4000000.02,666666.67,77,15,869661.1,11294.3,1325,229,1642668.75,1239.75,66467,12053,2844787.6,42.8,178353,31480,4583672.1,25.7
2747,17/11/2007,35,5,20,6,25,23,30,28,8,2,4000000,500000,89,18,865636.25,9726.25,1462,209,1635100.8,1118.4,77993,13155,2831145.9,36.3,195226,33792,4558527.1,23.35
2745,10/11/2007,6,22,16,36,5,24,7,42,5,0,4000000,800000,66,14,858801.9,13012.15,1284,236,1622205.6,1263.4,68416,12335,2808476.8,41.05,171881,31771,4529064.35,26.35
2743,03/11/2007,14,40,32,34,16,43,19,10,10,1,20000000,2000000,149,31,2058800.05,13817.45,2616,486,3888814.8,1486.55,142802,23904,6733114.3,47.15,365667,59546,10842026.55,29.65
2741,27/10/2007,9,23,26,40,44,34,41,1,5,0,4000000,800000,54,7,883583.1,16362.65,1110,230,1668996,1503.6,57910,10895,2889709,49.9,144572,26820,4655218.4,32.2
2739,20/10/2007,5,40,19,38,20,17,9,42,5,0,4000000,800000,69,18,839143.5,12161.5,1150,196,1585045,1378.3,62748,10688,2745225,43.75,156054,27764,4424130.9,28.35
2737,13/10/2007,6,23,36,34,14,10,2,12,5,1,4000000,800000,88,12,840919.2,9555.9,1200,189,1588380,1323.65,64203,11109,2751098.55,42.85,164952,28680,4428961.2,26.85
2735,06/10/2007,45,38,22,33,18,6,11,41,8,2,4000000,500000,66,14,839559.6,12720.6,1224,190,1585814.4,1295.6,62434,10933,2743974.3,43.95,157729,28308,4424298.45,28.05
2733,29/09/2007,25,18,42,15,34,7,1,28,7,2,4000000.06,571428.58,89,17,850484,9556,1323,265,1606452.75,1214.25,65163,11855,2782460.1,42.7,167369,29458,4485489.2,26.8
2731,22/09/2007,7,16,34,23,22,19,25,41,8,2,4000000,500000,64,14,869548.8,13586.7,1478,261,1642501.4,1111.3,78357,13499,2844359.1,36.3,181518,31745,4583329.5,25.25
2729,15/09/2007,44,17,1,29,39,30,4,11,8,5,20000000,2500000,151,20,2188631.75,14494.25,2850,462,4134067.5,1450.55,151073,24377,7153306.55,47.35,402729,63248,11538185.85,28.65
2727,08/09/2007,27,34,41,33,18,38,11,31,1,0,4000000,4000000,70,15,879784.5,12568.35,1128,194,1661826,1473.25,61325,11237,2876142.5,46.9,162890,28668,4634220.5,28.45
2725,01/09/2007,25,1,43,15,45,11,24,9,4,0,4000000,1000000,50,8,881607.5,17632.15,1268,235,1665264.4,1313.3,67697,11988,2883892.2,42.6,161788,29434,4643315.6,28.7
2723,25/08/2007,12,28,4,31,5,3,11,34,5,0,4000000,800000,93,15,872544.6,9382.2,1793,267,1648125.6,919.2,82444,14148,2852562.4,34.6,192337,33624,4596854.3,23.9
2721,18/08/2007,40,6,32,2,9,17,39,43,6,1,4000000.02,666666.67,57,14,874234.65,15337.45,1345,240,1651323.75,1227.75,66729,11874,2859337.65,42.85,139848,25683,4607991.6,32.95
2719,11/08/2007,20,9,17,18,41,27,7,10,3,1,4000000.02,1333333.34,63,11,869850.45,13807.15,1153,238,1643025,1425,65234,11854,2844202.4,43.6,192308,33863,4586545.8,23.85
2717,04/08/2007,27,21,8,33,12,25,45,35,8,2,4000000,500000,73,6,874540,11980,1588,260,1651917,1040.25,78304,13382,2858096,36.5,165428,29010,4607169.8,27.85
2715,28/07/2007,21,38,42,6,16,2,22,28,5,0,4000000,800000,67,13,885214.05,13212.15,1266,201,1672069.5,1320.75,63195,11063,2894331,45.8,168379,29585,4664098.3,27.7
2713,21/07/2007,10,22,43,3,5,1,23,2,11,0,21000000.01,1909090.91,181,25,2140578.4,11826.4,3275,486,4043315,1234.6,174368,26194,7000875.2,40.15,454452,68843,11270409.6,24.8
2711,14/07/2007,32,30,36,21,18,11,9,4,8,2,4000000,500000,90,17,863986.5,9599.85,1485,273,1631940.75,1098.95,73369,12589,2824706.5,38.5,186531,31421,4551356.4,24.4
2709,07/07/2007,20,23,39,12,30,32,2,10,3,1,4000000.02,1333333.34,75,11,865061.25,11534.15,1181,188,1634031.6,1383.6,62389,10960,2829341.15,45.35,164685,28513,4561774.5,27.7
2707,30/06/2007,10,16,6,26,11,33,3,28,8,1,4000000,500000,85,12,850352.75,10004.15,1482,238,1606191.6,1083.8,72353,12847,2781972.85,38.45,184695,31655,4478853.75,24.25
2705,23/06/2007,37,1,18,36,38,23,45,22,5,0,4000000,800000,54,16,881436.6,16322.9,1077,178,1664934.3,1545.9,59362,10105,2882025.1,48.55,153414,27288,4648444.2,30.3
2703,16/06/2007,21,7,8,9,41,31,36,34,8,2,4000000,500000,76,12,834635.8,10982.05,1511,269,1576501.85,1043.35,72245,12573,2730861,37.8,161289,29679,4395125.25,27.25
2701,09/06/2007,44,11,14,8,18,17,3,7,1,1,4000000,4000000,72,20,842504.4,11701.45,1242,260,1591374.6,1281.3,66866,11907,2754879.2,41.2,199405,34511,4436761.25,22.25
2699,02/06/2007,25,19,40,42,21,23,33,11,5,2,4000000,800000,65,4,876486,13484.4,1219,274,1655584.85,1358.15,68256,12011,2866752,42,178117,30118,4622136.15,25.95
2697,26/05/2007,25,9,2,29,42,44,38,34,3,0,22000000.02,7333333.34,125,19,2137100,17096.8,2889,430,4036799.7,1397.3,153986,23363,6990964.4,45.4,375842,59722,11256467.9,29.95
2695,19/05/2007,17,29,15,28,27,18,23,7,10,1,4000000,400000,121,17,869524.15,7186.15,1930,282,1642430,851,75228,12943,2843618.4,37.8,211012,36239,4578960.4,21.7
2693,12/05/2007,32,12,11,39,38,26,37,15,3,1,4000000.02,1333333.34,61,12,859389.35,14088.35,1120,206,1623272,1449.35,58478,10747,2809867.9,48.05,150998,27838,4529940,30
2691,05/05/2007,35,29,31,17,32,3,39,16,2,0,4000000,2000000,57,8,845443.95,14832.35,1067,197,1596925.55,1496.65,60033,10752,2764519.65,46.05,145610,26156,4455666,30.6
2689,28/04/2007,25,10,27,20,19,2,17,23,10,2,4000000,400000,107,13,869139.6,8122.8,1607,309,1637211.6,1018.8,79138,13617,2809399,35.5,194004,32484,4491192.6,23.15
2687,21/04/2007,24,18,3,38,6,4,7,29,3,1,4000000.02,1333333.34,68,9,886774.4,13040.8,1259,199,1670441.2,1326.8,68059,11251,2865283.9,42.1,187474,31450,4583739.3,24.45
2685,14/04/2007,38,45,42,33,19,23,24,7,3,0,4000000.02,1333333.34,67,14,893237.3,13331.9,1285,231,1682579,1309.4,63344,11310,2888486.4,45.6,163345,29257,4614496.25,28.25
2683,07/04/2007,43,45,4,11,41,17,6,44,6,0,4000000.02,666666.67,64,12,889827.2,13903.55,1131,206,1676198.55,1482.05,60832,11537,2877353.6,47.3,171126,31464,4603289.4,26.9
2681,31/03/2007,23,2,7,8,36,5,17,19,13,2,21000000.06,1615384.62,308,51,2221188.2,7211.65,4120,580,4184066,1015.55,211663,30824,7175375.7,33.9,532579,80105,11477077.45,21.55
2679,24/03/2007,23,38,15,41,11,8,35,1,7,1,4000000.06,571428.58,89,17,886377.7,9959.3,1420,251,1669707,1175.85,69718,12197,2865409.8,41.1,176078,30120,4586831.9,26.05
2677,17/03/2007,42,2,23,27,1,34,28,40,2,1,4000000,2000000,47,9,868867.85,18486.55,897,166,1636711.05,1824.65,54662,10119,2809626.8,51.4,141103,25625,4494130.55,31.85
2675,10/03/2007,39,12,7,18,31,10,37,44,10,4,4000000,400000,59,8,890156.6,15087.4,1342,258,1676829,1249.5,71087,12161,2879023.5,40.5,154979,27261,4602876.3,29.7
2673,03/03/2007,17,10,32,11,3,44,25,39,8,1,4000000,500000,65,16,863586.75,13285.95,1130,220,1626748,1439.6,61350,11328,2791425,45.5,150677,27601,4467573.05,29.65
2671,24/02/2007,20,44,38,45,17,9,36,8,2,1,4000000,2000000,43,9,877415,20405,1040,210,1652820,1589.25,54298,10440,2837070.5,52.25,148528,27539,4537530.4,30.55
2669,17/02/2007,3,12,27,5,30,16,36,28,26,3,20000000.02,769230.77,261,33,2231837.1,8551.1,4479,635,4204213.35,938.65,197000,28990,7210200,36.6,449816,68267,11537780.4,25.65
2667,10/02/2007,11,5,22,25,27,16,21,32,7,1,4000000.06,571428.58,104,8,874796,8411.5,1997,363,1647824.55,825.15,87683,14531,2827776.75,32.25,192487,33016,4523444.5,23.5
2665,03/02/2007,7,18,6,21,5,25,13,14,10,1,4000000,400000,145,21,860509.75,5934.55,1764,252,1620939.6,918.9,84645,13945,2780588.25,32.85,224001,36794,4446419.85,19.85
2663,27/01/2007,34,16,14,1,32,10,8,27,9,0,4000000.05,444444.45,49,9,858254.6,17515.4,1028,186,1616735.6,1572.7,54232,9979,2773966.8,51.15,158301,27651,4440343.05,28.05
2661,20/01/2007,4,20,33,25,5,24,22,35,1,0,4000000,4000000,57,11,876993.45,15385.85,1190,214,1652017.5,1388.25,64836,11333,2833333.2,43.7,165705,29581,4532031.75,27.35
2659,13/01/2007,16,42,33,4,13,12,20,44,3,1,4000000.02,1333333.34,70,9,868329,12404.7,1172,213,1635701.8,1395.65,60619,11228,2806659.7,46.3,153306,28192,4491865.8,29.3
2657,06/01/2007,25,22,24,21,4,26,38,7,6,1,4000000.02,666666.67,63,10,852960.15,13539.05,2297,421,1606751.5,699.5,69940,12870,2755636,39.4,173312,29700,4410790.4,25.45
2655,30/12/2006,2,36,28,21,4,9,23,45,20,4,33000000,1650000,352,53,4192584,11910.75,6643,1056,7897530.55,1188.85,332438,51839,13546848.5,40.75,787564,120556,21697388.2,27.55
2653,23/12/2006,43,2,29,15,18,32,23,34,7,0,4012565.62,573223.66,78,16,950656.2,12187.9,1385,246,1790735.75,1292.95,66988,12229,3071399.8,45.85,171201,31174,4913468.7,28.7
2651,16/12/2006,17,9,37,27,26,11,44,43,8,3,4000000,500000,82,12,850495.8,10371.9,1549,285,1602130.7,1034.3,80519,13758,2749723.85,34.15,166129,30656,4394112.05,26.45
2649,09/12/2006,36,4,7,25,1,41,31,6,3,1,4000000.02,1333333.34,63,10,849810.15,13489.05,1572,272,1600767.6,1018.3,70120,12079,2748704,39.2,160826,28658,4390549.8,27.3
2647,02/12/2006,16,41,23,33,11,14,43,26,5,2,4000000,800000,69,14,865729.2,12546.8,1119,194,1630774.65,1457.35,59269,10866,2797496.8,47.2,150135,27368,4474023,29.8
2645,25/11/2006,40,14,7,37,2,26,25,45,8,3,4000000,500000,62,13,877647.2,14155.6,1411,242,1653268.7,1171.7,66385,11213,2837958.75,42.75,155377,26985,4537008.4,29.2
2643,18/11/2006,22,38,21,43,37,24,40,14,5,2,4000000,800000,49,13,879162.9,17942.1,1013,209,1656103.05,1634.85,55476,10177,2843145,51.25,142234,26028,4544376.3,31.95
2641,11/11/2006,33,22,37,32,36,6,11,1,3,0,4000000.02,1333333.34,56,10,866227.6,15468.35,1044,187,1631719.8,1562.95,60290,11171,2800470.5,46.45,157500,28614,4480875,28.45
2639,04/11/2006,21,1,19,7,6,15,37,45,19,2,21000000.04,1105263.16,200,40,2371540,11857.7,4490,596,4467325.5,994.95,215711,31073,7668526.05,35.55,464359,68449,12259077.6,26.4
2637,28/10/2006,15,36,4,34,18,35,10,3,6,1,4000000.02,666666.67,47,12,875870.85,18635.55,1051,216,1649912.35,1569.85,59880,10104,2832324,47.3,153486,26313,4527837,29.5
2635,21/10/2006,22,24,29,9,19,31,16,34,10,2,4000000,400000,79,12,866302.15,10965.85,1533,268,1631878.5,1064.5,73931,12785,2801984.9,37.9,165744,28497,4483375.2,27.05
2633,14/10/2006,45,6,42,12,3,27,10,23,8,0,4000000,500000,85,10,886244,10426.4,1430,240,1669453.5,1167.45,71107,12793,2865612.1,40.3,179744,31215,4583472,25.5
2631,07/10/2006,13,18,8,40,1,6,15,29,13,2,4000000.03,307692.31,103,6,884471.3,8587.1,1756,253,1666092.8,948.8,83362,12849,2859316.6,34.3,189972,30082,4568826.6,24.05
2629,30/09/2006,41,42,7,35,26,19,30,37,7,1,4000000.06,571428.58,67,11,863954.95,12894.85,1412,289,1627471.2,1152.6,67491,12046,2794127.4,41.4,158464,28999,4468684.8,28.2
2627,23/09/2006,34,13,38,41,6,12,10,14,4,1,4000000,1000000,52,11,893934.6,17191.05,1095,180,1683945.75,1537.85,69689,12190,2888609.05,41.45,144392,25803,4620544,32
2625,16/09/2006,38,34,12,31,33,23,27,6,12,3,22000000.08,1833333.34,179,33,2352194.25,13140.75,3373,445,4430941.45,1313.65,173024,24788,7604404.8,43.95,440060,65276,12167659,27.65
2623,09/09/2006,23,9,17,37,22,3,31,26,4,3,4000000,1000000,112,22,898251.2,8020.1,1563,340,1692025.65,1082.55,76250,13670,2905125,38.1,181355,31296,4642688,25.6
2621,02/09/2006,45,42,40,20,37,17,36,21,7,1,4000000.06,571428.58,56,12,898371.6,16042.35,1068,207,1692299.4,1584.55,59066,11241,2903093.9,49.15,150159,27823,4647421.05,30.95
2619,26/08/2006,33,6,25,7,45,35,41,4,7,1,4000000.06,571428.58,54,9,869621.4,16104.1,1122,240,1638120,1460,59543,11042,2810429.6,47.2,146791,26849,4499144.15,30.65
2617,19/08/2006,34,3,22,40,39,35,33,27,3,1,4000000.02,1333333.34,58,12,875228.7,15090.15,1027,206,1648694.45,1605.35,57286,10410,2829928.4,49.4,151427,27134,4527667.3,29.9
2615,12/08/2006,6,14,2,21,24,45,15,25,10,2,4000000,400000,58,6,884700.1,15253.45,1236,209,1666498.8,1348.3,64249,11277,2859080.5,44.5,157193,27933,4574316.3,29.1
2613,05/08/2006,33,1,37,19,41,10,6,23,8,2,4000000,500000,79,15,889824.4,11263.6,2430,425,1676214,689.8,83734,14781,2876262.9,34.35,166587,29053,4597801.2,27.6
2611,29/07/2006,16,5,37,26,27,7,14,1,17,2,21000000.04,1235294.12,222,17,2437904.1,10981.55,4202,626,4592365.8,1092.9,202793,29598,7878508.05,38.85,490187,71204,12597805.9,25.7
2609,22/07/2006,30,29,22,39,41,14,21,6,3,1,4000000.02,1333333.34,63,11,890104.95,14128.65,980,174,1676731,1710.95,55219,10201,2876909.9,52.1,149250,27236,4604362.5,30.85
2607,15/07/2006,11,23,39,38,22,24,21,14,11,2,4000000.07,363636.37,66,12,873034.8,13227.8,1204,211,1644543.6,1365.9,59089,10554,2821499.75,47.75,157060,27497,4515475,28.75
2605,08/07/2006,21,15,32,11,36,6,18,16,8,2,4000000,500000,89,18,872858.6,9807.4,1647,297,1644200.1,998.3,74184,12480,2822701.2,38.05,173371,29208,4516314.55,26.05
2603,01/07/2006,33,3,42,14,44,45,12,39,3,0,4000000.02,1333333.34,43,6,857667.25,19945.75,974,166,1615622.5,1658.75,54746,10409,2772884.9,50.65,139551,27102,4437721.8,31.8
2601,24/06/2006,14,23,7,13,8,3,19,31,15,2,4000000.05,266666.67,174,21,881997.3,5068.95,2493,346,1661459.85,666.45,109844,17677,2850451.8,25.95,261674,42135,4566211.3,17.45
2599,17/06/2006,27,3,11,38,15,22,14,44,17,2,4000000.04,235294.12,112,20,885696,7908,2066,319,1668398.3,807.55,85602,13931,2863386.9,33.45,173563,30252,4582063.2,26.4
2597,10/06/2006,2,25,40,42,5,16,43,33,4,0,4000000,1000000,70,18,885783.5,12654.05,1214,209,1668582.3,1374.45,61328,10729,2864017.6,46.7,141789,25372,4579784.7,32.3
2595,03/06/2006,40,33,21,41,42,2,43,28,20,5,27000000,1350000,209,43,2815135.95,13469.55,3777,588,5302908,1404,194735,30189,9103861.25,46.75,514839,80627,14544201.75,28.25
2593,27/05/2006,33,43,12,18,24,9,35,45,4,1,4000000,1000000,54,6,872437.5,16156.25,1281,229,1643458.95,1282.95,64422,11573,2821683.6,43.8,143075,26809,4514016.25,31.55
2591,20/05/2006,44,10,38,8,37,39,22,6,3,1,4000000.02,1333333.34,65,12,877288.75,13496.75,999,167,1652545.8,1654.2,54954,10285,2835626.4,51.6,143876,26465,4539287.8,31.55
2589,13/05/2006,2,40,9,18,25,14,15,44,8,0,4000000,500000,55,7,897737.5,16322.5,1334,238,1691111.8,1267.7,67806,11653,2902096.8,42.8,151390,27077,4640103.5,30.65
2587,06/05/2006,32,38,18,29,23,42,30,9,9,1,4000000.05,444444.45,56,10,869990.8,15535.55,1256,244,1638828.8,1304.8,61950,10976,2812530,45.4,142658,25647,4500859.9,31.55
2585,29/04/2006,25,19,39,32,37,18,27,15,5,0,4000000,800000,78,11,909125.1,11655.45,1165,199,1712550,1470,61161,10111,2938786.05,48.05,164887,28091,4699279.5,28.5
2583,22/04/2006,37,38,10,20,12,13,34,33,2,0,4000000,2000000,51,10,880160.55,17258.05,1197,214,1657964.7,1385.1,63659,11318,2845557.3,44.7,153158,27416,4548792.6,29.7
2581,15/04/2006,23,36,19,3,18,17,20,29,7,1,4000000.06,571428.58,96,20,906144,9439,1493,244,1706946.9,1143.3,80732,14281,2930571.6,36.3,200251,35532,4685873.4,23.4
2579,08/04/2006,3,11,21,10,32,7,36,34,18,4,21000000.06,1166666.67,254,49,2442502.1,9616.15,5015,834,4601011.75,917.45,234982,34964,7895395.2,33.6,495968,73954,12622385.6,25.45
